box1 state,box2 state,box1 belief,box2 belief,action
1.0,1.0,0.5839112401008606,0.6666898727416992,2.0
1.0,1.0,0.366804301738739,0.9088414907455444,4.0
0.0,1.0,-0.05220543593168259,0.3863263726234436,3.0
1.0,1.0,0.7400115132331848,0.9126458168029785,0.0
1.0,1.0,0.34560662508010864,0.4344349205493927,2.0
1.0,1.0,0.366804301738739,0.9088414907455444,1.0
1.0,1.0,0.5842975974082947,0.9154854416847229,3.0
1.0,1.0,0.5806369185447693,0.6827751994132996,0.0
0.0,1.0,0.13077372312545776,0.45045292377471924,4.0
0.0,1.0,-0.03411436825990677,0.22807908058166504,4.0
0.0,0.0,0.10215411335229874,0.20905496180057526,0.0
0.0,0.0,0.12943868339061737,0.32357364892959595,4.0
0.0,0.0,0.3345993459224701,0.22177202999591827,2.0
0.0,1.0,0.3443232476711273,1.0663982629776,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,1.0
1.0,1.0,0.7589032649993896,0.6739460229873657,3.0
1.0,1.0,0.5756297707557678,1.0734034776687622,3.0
1.0,1.0,0.7642552852630615,0.45063838362693787,1.0
1.0,1.0,0.12261798232793808,0.43623292446136475,0.0
1.0,1.0,0.34560662508010864,0.4344349205493927,1.0
1.0,0.0,0.12261798232793808,0.43623292446136475,0.0
1.0,0.0,0.1188448891043663,0.43247684836387634,1.0
0.0,0.0,-0.02018592692911625,0.3018481433391571,1.0
0.0,0.0,-0.007253682240843773,0.6576094627380371,2.0
0.0,1.0,0.6056784987449646,0.9084344506263733,0.0
0.0,0.0,0.0067498888820409775,0.8963876366615295,3.0
0.0,1.0,0.10313300043344498,0.9097980260848999,3.0
0.0,1.0,0.11792667955160141,0.4464762806892395,2.0
0.0,0.0,0.1259608417749405,0.4311693608760834,3.0
0.0,0.0,0.3424231708049774,0.4488789737224579,1.0
0.0,0.0,0.339895635843277,0.3137381374835968,2.0
0.0,0.0,0.13802775740623474,0.42888376116752625,3.0
1.0,1.0,0.33497482538223267,0.6637042760848999,0.0
1.0,1.0,0.11514320224523544,0.9110128879547119,0.0
1.0,1.0,0.7568956613540649,0.6698165535926819,0.0
0.0,1.0,0.11514320224523544,0.9110128879547119,1.0
0.0,1.0,0.12031484395265579,0.6707215905189514,2.0
0.0,1.0,0.009975800290703773,0.8940396904945374,1.0
0.0,1.0,0.3487088978290558,0.6720635890960693,1.0
0.0,0.0,0.12031484395265579,0.6707215905189514,3.0
0.0,1.0,0.11450552195310593,0.9261515140533447,3.0
1.0,1.0,-0.02644408494234085,0.3176216781139374,4.0
0.0,0.0,0.10215411335229874,0.20905496180057526,0.0
0.0,0.0,0.13077372312545776,0.45045292377471924,0.0
0.0,1.0,0.12739568948745728,0.925723671913147,4.0
0.0,0.0,0.33396387100219727,0.21299533545970917,0.0
1.0,1.0,0.7759340405464172,0.6910526752471924,1.0
1.0,1.0,0.5883999466896057,0.6705183982849121,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,0.0
1.0,1.0,0.7568956613540649,0.6698165535926819,1.0
1.0,1.0,0.5883999466896057,0.6705183982849121,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,3.0
1.0,1.0,0.34144842624664307,0.6846562623977661,1.0
1.0,1.0,0.34988588094711304,0.4378403425216675,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,3.0
1.0,0.0,0.5817450881004333,0.44685912132263184,3.0
1.0,0.0,0.7657446265220642,0.3309662640094757,2.0
1.0,0.0,0.5874854326248169,0.4324844181537628,2.0
1.0,1.0,0.1348906308412552,0.9065486788749695,3.0
1.0,1.0,0.1036158874630928,1.0813562870025635,3.0
1.0,1.0,0.5806369185447693,0.6827751994132996,1.0
1.0,1.0,0.34624117612838745,1.0790321826934814,2.0
1.0,1.0,0.1366916298866272,0.661740243434906,0.0
0.0,1.0,0.13052120804786682,0.9081846475601196,0.0
1.0,0.0,0.1340215653181076,0.4307473301887512,3.0
1.0,0.0,0.5735280513763428,0.6615090370178223,1.0
1.0,1.0,0.34988588094711304,0.4378403425216675,1.0
1.0,0.0,0.5894816517829895,0.4365134537220001,0.0
1.0,0.0,0.5850131511688232,0.4330461323261261,1.0
1.0,0.0,-0.007253682240843773,0.6576094627380371,0.0
1.0,0.0,0.34455618262290955,0.6683066487312317,0.0
1.0,0.0,0.34560662508010864,0.4344349205493927,2.0
1.0,1.0,0.6056784987449646,0.9084344506263733,3.0
1.0,1.0,0.5735280513763428,0.6615090370178223,1.0
1.0,0.0,0.5883999466896057,0.6705183982849121,0.0
0.0,0.0,0.34455618262290955,0.6683066487312317,0.0
0.0,0.0,0.11660497635602951,0.6665317416191101,2.0
0.0,0.0,0.012633385136723518,0.41780349612236023,4.0
0.0,0.0,-0.05220543593168259,0.3863263726234436,3.0
0.0,0.0,0.33497482538223267,0.6637042760848999,2.0
0.0,0.0,0.012633385136723518,0.41780349612236023,3.0
0.0,0.0,0.10654524713754654,0.42829933762550354,1.0
1.0,1.0,0.5796570181846619,0.31418299674987793,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,2.0
1.0,1.0,0.009975800290703773,0.8940396904945374,3.0
1.0,1.0,0.33497482538223267,0.6637042760848999,2.0
1.0,1.0,0.36920371651649475,0.6633970141410828,3.0
1.0,1.0,0.3318132162094116,0.9126824140548706,0.0
1.0,1.0,0.34455618262290955,0.6683066487312317,2.0
0.0,0.0,0.3695622682571411,0.43058571219444275,2.0
0.0,0.0,0.00012175925076007843,0.2977851629257202,0.0
1.0,0.0,0.5977542996406555,0.3095708191394806,3.0
1.0,0.0,0.33531653881073,0.43037644028663635,3.0
0.0,1.0,0.34144842624664307,0.6846562623977661,4.0
0.0,0.0,0.33396387100219727,0.21299533545970917,3.0
0.0,0.0,0.5708903670310974,0.3295346200466156,2.0
0.0,0.0,0.12267374247312546,0.9077454805374146,3.0
0.0,0.0,0.11450552195310593,0.9261515140533447,1.0
0.0,0.0,0.12261798232793808,0.43623292446136475,0.0
0.0,0.0,0.11660497635602951,0.6665317416191101,3.0
1.0,0.0,-0.02644408494234085,0.3176216781139374,0.0
1.0,0.0,-0.006937991362065077,0.4379406273365021,4.0
1.0,0.0,0.6837635040283203,0.22882288694381714,4.0
1.0,0.0,0.5596544742584229,0.22528930008411407,2.0
0.0,0.0,-0.01065300963819027,0.6537222862243652,2.0
0.0,0.0,0.012633385136723518,0.41780349612236023,0.0
0.0,1.0,0.1330363005399704,0.6613445281982422,1.0
0.0,1.0,-0.008558971807360649,0.42573991417884827,1.0
0.0,1.0,0.3487088978290558,0.6720635890960693,0.0
0.0,1.0,0.34560662508010864,0.4344349205493927,0.0
0.0,1.0,0.11514320224523544,0.9110128879547119,3.0
0.0,1.0,0.11592128127813339,0.68222576379776,3.0
0.0,1.0,0.3384426236152649,0.929388165473938,3.0
1.0,1.0,0.5756297707557678,1.0734034776687622,0.0
1.0,1.0,0.7756367921829224,0.9299516677856445,4.0
1.0,0.0,0.33396387100219727,0.21299533545970917,0.0
1.0,0.0,0.5919135808944702,0.45124921202659607,2.0
1.0,0.0,0.774871289730072,0.4357044994831085,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,0.0
1.0,1.0,0.3415190279483795,1.0780302286148071,2.0
1.0,1.0,0.13802775740623474,0.42888376116752625,3.0
1.0,1.0,0.3311977982521057,1.0840480327606201,0.0
1.0,1.0,0.11660497635602951,0.6665317416191101,3.0
1.0,1.0,0.5806369185447693,0.6827751994132996,1.0
1.0,1.0,0.7589032649993896,0.6739460229873657,0.0
0.0,1.0,0.3417093753814697,0.9136989116668701,0.0
0.0,1.0,-0.012990901246666908,0.4218446910381317,1.0
0.0,1.0,0.5842975974082947,0.9154854416847229,1.0
0.0,1.0,0.3487088978290558,0.6720635890960693,1.0
0.0,1.0,0.11983107775449753,1.076727032661438,1.0
0.0,1.0,0.11983107775449753,1.076727032661438,1.0
0.0,1.0,0.3487088978290558,0.6720635890960693,3.0
1.0,1.0,0.11592128127813339,0.68222576379776,1.0
1.0,1.0,0.3487088978290558,0.6720635890960693,1.0
0.0,0.0,0.12261798232793808,0.43623292446136475,1.0
0.0,1.0,0.34624117612838745,1.0790321826934814,0.0
0.0,1.0,0.11559250205755234,0.3062834143638611,0.0
0.0,1.0,0.11660497635602951,0.6665317416191101,0.0
1.0,1.0,0.7568956613540649,0.6698165535926819,1.0
1.0,1.0,0.12031484395265579,0.6707215905189514,2.0
0.0,1.0,0.013735437765717506,0.6469169855117798,2.0
1.0,0.0,0.13802775740623474,0.42888376116752625,4.0
0.0,0.0,-0.049445755779743195,0.6184384822845459,2.0
0.0,1.0,0.1366916298866272,0.661740243434906,1.0
0.0,1.0,-0.02018592692911625,0.3018481433391571,0.0
0.0,1.0,0.11556581407785416,1.0753896236419678,3.0
0.0,1.0,0.5765272974967957,0.9269265532493591,2.0
0.0,1.0,0.1259608417749405,0.4311693608760834,0.0
0.0,1.0,0.34560662508010864,0.4344349205493927,0.0
0.0,0.0,0.34455618262290955,0.6683066487312317,1.0
0.0,0.0,0.12261798232793808,0.43623292446136475,2.0
0.0,0.0,0.6095399260520935,0.4307507276535034,4.0
0.0,0.0,-0.049445755779743195,0.6184384822845459,2.0
0.0,0.0,0.6095399260520935,0.4307507276535034,0.0
1.0,0.0,0.357804536819458,0.3088521957397461,3.0
1.0,0.0,0.5742701888084412,0.4283486306667328,0.0
1.0,0.0,0.7568956613540649,0.6698165535926819,0.0
1.0,0.0,0.34560662508010864,0.4344349205493927,1.0
1.0,0.0,0.5842975974082947,0.9154854416847229,0.0
1.0,0.0,0.34560662508010864,0.4344349205493927,2.0
1.0,1.0,0.366804301738739,0.9088414907455444,3.0
1.0,1.0,0.10313300043344498,0.9097980260848999,2.0
1.0,0.0,0.3695622682571411,0.43058571219444275,4.0
0.0,0.0,-0.049445755779743195,0.6184384822845459,1.0
0.0,1.0,0.5845702290534973,1.0782617330551147,0.0
1.0,1.0,0.5850131511688232,0.4330461323261261,2.0
1.0,1.0,0.7642478346824646,1.0828118324279785,3.0
1.0,1.0,0.33531653881073,0.43037644028663635,0.0
1.0,1.0,0.5839112401008606,0.6666898727416992,2.0
1.0,1.0,0.36920371651649475,0.6633970141410828,2.0
1.0,1.0,0.36920371651649475,0.6633970141410828,3.0
1.0,1.0,0.33497482538223267,0.6637042760848999,0.0
0.0,1.0,-0.011729510501027107,0.6530957818031311,2.0
0.0,1.0,0.013735437765717506,0.6469169855117798,0.0
1.0,1.0,0.7453594207763672,0.6676264405250549,1.0
1.0,1.0,0.7666782736778259,0.31492337584495544,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,2.0
1.0,1.0,0.6095399260520935,0.4307507276535034,0.0
1.0,1.0,0.6027572751045227,0.6623541116714478,4.0
0.0,1.0,-0.049445755779743195,0.6184384822845459,4.0
0.0,0.0,-0.05220543593168259,0.3863263726234436,4.0
0.0,0.0,-0.05220543593168259,0.3863263726234436,1.0
0.0,1.0,0.5894816517829895,0.4365134537220001,1.0
0.0,1.0,0.34576982259750366,0.9172787666320801,0.0
0.0,1.0,0.11556581407785416,1.0753896236419678,3.0
0.0,1.0,0.3384426236152649,0.929388165473938,0.0
1.0,1.0,0.7756367921829224,0.9299516677856445,1.0
1.0,1.0,0.34576982259750366,0.9172787666320801,3.0
1.0,1.0,0.758255660533905,1.076491117477417,2.0
1.0,1.0,0.5822938084602356,1.0665487051010132,0.0
1.0,1.0,0.34455618262290955,0.6683066487312317,3.0
1.0,1.0,0.5806369185447693,0.6827751994132996,1.0
1.0,1.0,0.5842975974082947,0.9154854416847229,2.0
0.0,1.0,0.1366916298866272,0.661740243434906,2.0
0.0,1.0,0.01217258907854557,1.0753949880599976,0.0
0.0,0.0,0.00914611853659153,0.4214056432247162,0.0
0.0,1.0,0.36801251769065857,0.6628963947296143,4.0
0.0,1.0,-0.05250418931245804,0.8326681852340698,0.0
0.0,1.0,0.13052120804786682,0.9081846475601196,0.0
0.0,1.0,0.3652957081794739,0.9104676842689514,4.0
0.0,1.0,-0.049445755779743195,0.6184384822845459,3.0
0.0,1.0,0.10313300043344498,0.9097980260848999,3.0
1.0,1.0,0.11592128127813339,0.68222576379776,4.0
1.0,0.0,0.5548226833343506,0.2173316329717636,1.0
0.0,0.0,0.12261798232793808,0.43623292446136475,1.0
0.0,0.0,0.5842975974082947,0.9154854416847229,0.0
1.0,0.0,0.5839112401008606,0.6666898727416992,0.0
1.0,1.0,0.5839112401008606,0.6666898727416992,0.0
1.0,1.0,0.5850131511688232,0.4330461323261261,2.0
0.0,1.0,0.13802775740623474,0.42888376116752625,4.0
0.0,1.0,-0.049445755779743195,0.6184384822845459,3.0
1.0,1.0,0.3318132162094116,0.9126824140548706,1.0
1.0,1.0,0.5883999466896057,0.6705183982849121,0.0
1.0,1.0,0.11556581407785416,1.0753896236419678,0.0
1.0,1.0,0.34455618262290955,0.6683066487312317,1.0
1.0,1.0,0.11866512149572372,0.9149094820022583,2.0
1.0,1.0,0.366804301738739,0.9088414907455444,3.0
1.0,1.0,0.7402336001396179,0.6644935607910156,1.0
1.0,1.0,0.5842975974082947,0.9154854416847229,1.0
1.0,1.0,0.34576982259750366,0.9172787666320801,1.0
1.0,1.0,0.5842975974082947,0.9154854416847229,0.0
1.0,1.0,0.11556581407785416,1.0753896236419678,0.0
1.0,1.0,0.5799522995948792,0.911815881729126,0.0
1.0,1.0,0.5799522995948792,0.911815881729126,0.0
0.0,1.0,0.11660497635602951,0.6665317416191101,0.0
1.0,1.0,0.11514320224523544,0.9110128879547119,2.0
0.0,1.0,0.1366916298866272,0.661740243434906,2.0
1.0,0.0,0.13802775740623474,0.42888376116752625,4.0
0.0,0.0,-0.05220543593168259,0.3863263726234436,4.0
0.0,0.0,-0.05220543593168259,0.3863263726234436,2.0
0.0,0.0,0.6095399260520935,0.4307507276535034,0.0
0.0,1.0,0.1340215653181076,0.4307473301887512,2.0
0.0,1.0,0.1366916298866272,0.661740243434906,2.0
0.0,1.0,0.36920371651649475,0.6633970141410828,0.0
0.0,1.0,0.1330363005399704,0.6613445281982422,3.0
0.0,1.0,-0.023453472182154655,0.89911949634552,1.0
0.0,1.0,0.11866512149572372,0.9149094820022583,0.0
1.0,1.0,0.5799522995948792,0.911815881729126,2.0
0.0,0.0,0.3695622682571411,0.43058571219444275,4.0
1.0,1.0,-0.05250418931245804,0.8326681852340698,4.0
0.0,1.0,-0.049445755779743195,0.6184384822845459,3.0
0.0,1.0,-0.023453472182154655,0.89911949634552,2.0
0.0,1.0,0.1366916298866272,0.661740243434906,3.0
0.0,1.0,-0.018705809488892555,0.6491337418556213,2.0
0.0,1.0,0.36920371651649475,0.6633970141410828,1.0
0.0,1.0,0.11866512149572372,0.9149094820022583,0.0
0.0,1.0,0.5839112401008606,0.6666898727416992,2.0
1.0,1.0,0.366804301738739,0.9088414907455444,0.0
1.0,1.0,0.599378764629364,1.0888200998306274,3.0
1.0,1.0,-0.01947612129151821,1.0803083181381226,2.0
0.0,1.0,0.012633385136723518,0.41780349612236023,4.0
0.0,1.0,-0.049445755779743195,0.6184384822845459,2.0
0.0,1.0,0.1348906308412552,0.9065486788749695,4.0
0.0,1.0,-0.05220543593168259,0.3863263726234436,1.0
1.0,1.0,0.7587288022041321,0.9182112216949463,3.0
1.0,1.0,0.11450552195310593,0.9261515140533447,2.0
1.0,1.0,0.3472088575363159,0.6681901812553406,0.0
1.0,1.0,0.3415190279483795,1.0780302286148071,0.0
1.0,1.0,0.756862461566925,0.9141726493835449,0.0
1.0,1.0,-0.016102243214845657,0.8999224901199341,0.0
1.0,1.0,0.5839112401008606,0.6666898727416992,1.0
1.0,1.0,0.5845702290534973,1.0782617330551147,2.0
1.0,1.0,0.366804301738739,0.9088414907455444,2.0
1.0,1.0,0.7637346386909485,0.667732834815979,1.0
0.0,1.0,-0.007253682240843773,0.6576094627380371,0.0
1.0,1.0,0.3417093753814697,0.9136989116668701,0.0
1.0,1.0,0.7611945271492004,0.4370395839214325,0.0
1.0,1.0,0.3415190279483795,1.0780302286148071,0.0
1.0,0.0,0.7568956613540649,0.6698165535926819,0.0
1.0,0.0,0.34560662508010864,0.4344349205493927,3.0
1.0,0.0,0.5817450881004333,0.44685912132263184,3.0
1.0,1.0,0.3424231708049774,0.4488789737224579,0.0
1.0,0.0,0.586781919002533,0.9271040558815002,1.0
1.0,0.0,0.5845702290534973,1.0782617330551147,2.0
1.0,1.0,0.1348906308412552,0.9065486788749695,3.0
1.0,1.0,0.7400115132331848,0.9126458168029785,1.0
1.0,0.0,0.5894816517829895,0.4365134537220001,2.0
1.0,0.0,0.36920371651649475,0.6633970141410828,4.0
0.0,0.0,-0.05250418931245804,0.8326681852340698,3.0
1.0,1.0,0.1019585058093071,0.30669519305229187,2.0
1.0,1.0,0.35924220085144043,0.30798354744911194,2.0
1.0,1.0,0.608850359916687,0.6630021333694458,3.0
1.0,1.0,0.744353711605072,0.43249717354774475,0.0
1.0,1.0,0.7568956613540649,0.6698165535926819,1.0
1.0,1.0,0.7587288022041321,0.9182112216949463,3.0
1.0,1.0,0.3384426236152649,0.929388165473938,0.0
1.0,0.0,0.3444509208202362,0.3280901610851288,2.0
1.0,0.0,0.33989590406417847,0.30938634276390076,1.0
1.0,0.0,0.5883999466896057,0.6705183982849121,3.0
1.0,0.0,0.5806369185447693,0.6827751994132996,0.0
0.0,0.0,0.3529561161994934,0.4529249966144562,2.0
1.0,0.0,0.5874854326248169,0.4324844181537628,3.0
0.0,1.0,0.11450552195310593,0.9261515140533447,3.0
0.0,1.0,-0.013221574947237968,1.074475646018982,4.0
0.0,0.0,0.10215411335229874,0.20905496180057526,1.0
0.0,1.0,0.5894816517829895,0.4365134537220001,3.0
0.0,1.0,0.11792667955160141,0.4464762806892395,3.0
0.0,1.0,-0.014899523928761482,0.43443185091018677,0.0
1.0,1.0,0.12799683213233948,0.6873184442520142,4.0
1.0,0.0,0.10215411335229874,0.20905496180057526,0.0
0.0,0.0,0.12799683213233948,0.6873184442520142,4.0
1.0,0.0,0.3345993459224701,0.22177202999591827,4.0
1.0,0.0,-0.03276856988668442,0.2279185950756073,0.0
1.0,0.0,0.586781919002533,0.9271040558815002,3.0
1.0,0.0,0.3424231708049774,0.4488789737224579,0.0
1.0,1.0,0.7759340405464172,0.6910526752471924,0.0
1.0,0.0,0.590527355670929,0.6879469752311707,4.0
1.0,0.0,0.3345993459224701,0.22177202999591827,3.0
0.0,0.0,0.11450552195310593,0.9261515140533447,4.0
0.0,0.0,0.3345993459224701,0.22177202999591827,3.0
1.0,1.0,0.3384426236152649,0.929388165473938,3.0
1.0,0.0,0.11792667955160141,0.4464762806892395,4.0
1.0,0.0,0.5596544742584229,0.22528930008411407,3.0
1.0,0.0,0.5708903670310974,0.3295346200466156,1.0
1.0,1.0,0.5883999466896057,0.6705183982849121,3.0
1.0,1.0,0.5806369185447693,0.6827751994132996,4.0
1.0,0.0,0.6702165007591248,0.22194044291973114,2.0
1.0,0.0,0.3472088575363159,0.6681901812553406,2.0
1.0,0.0,0.3695622682571411,0.43058571219444275,1.0
0.0,0.0,0.339895635843277,0.3137381374835968,3.0
0.0,0.0,0.34144842624664307,0.6846562623977661,0.0
0.0,0.0,0.13077372312545776,0.45045292377471924,3.0
0.0,0.0,0.11450552195310593,0.9261515140533447,1.0
0.0,0.0,0.12031484395265579,0.6707215905189514,0.0
0.0,0.0,0.34455618262290955,0.6683066487312317,1.0
1.0,0.0,0.3487088978290558,0.6720635890960693,3.0
1.0,1.0,0.3384426236152649,0.929388165473938,4.0
1.0,0.0,0.33396387100219727,0.21299533545970917,2.0
1.0,0.0,0.5874854326248169,0.4324844181537628,3.0
1.0,0.0,0.5765272974967957,0.9269265532493591,1.0
0.0,0.0,0.11866679042577744,0.30997809767723083,1.0
0.0,1.0,0.34988588094711304,0.4378403425216675,2.0
0.0,1.0,0.13802775740623474,0.42888376116752625,0.0
0.0,1.0,0.6027572751045227,0.6623541116714478,3.0
0.0,1.0,-0.021034514531493187,0.4186416566371918,3.0
1.0,1.0,0.3384426236152649,0.929388165473938,0.0
1.0,1.0,0.586781919002533,0.9271040558815002,4.0
1.0,0.0,0.5548226833343506,0.2173316329717636,1.0
1.0,0.0,0.11866679042577744,0.30997809767723083,2.0
1.0,1.0,0.1325567066669464,0.30449163913726807,1.0
1.0,1.0,0.5842975974082947,0.9154854416847229,1.0
0.0,1.0,0.3487088978290558,0.6720635890960693,0.0
1.0,1.0,0.3415190279483795,1.0780302286148071,0.0
1.0,1.0,0.5839112401008606,0.6666898727416992,3.0
1.0,1.0,0.5765272974967957,0.9269265532493591,0.0
1.0,1.0,-0.006220141425728798,1.0660629272460938,0.0
0.0,1.0,0.3529561161994934,0.4529249966144562,3.0
0.0,1.0,0.34144842624664307,0.6846562623977661,3.0
0.0,1.0,0.3384426236152649,0.929388165473938,4.0
0.0,0.0,0.10215411335229874,0.20905496180057526,2.0
0.0,0.0,0.34797242283821106,0.4330161511898041,1.0
0.0,0.0,0.3487088978290558,0.6720635890960693,0.0
0.0,0.0,-0.012990901246666908,0.4218446910381317,0.0
1.0,0.0,0.5850131511688232,0.4330461323261261,0.0
1.0,0.0,0.5839112401008606,0.6666898727416992,3.0
1.0,0.0,0.7642552852630615,0.45063838362693787,3.0
1.0,0.0,0.7642552852630615,0.45063838362693787,2.0
1.0,0.0,0.5874854326248169,0.4324844181537628,2.0
1.0,0.0,0.7637346386909485,0.667732834815979,2.0
1.0,1.0,0.1366916298866272,0.661740243434906,1.0
1.0,1.0,0.34576982259750366,0.9172787666320801,1.0
1.0,1.0,0.5894816517829895,0.4365134537220001,0.0
1.0,1.0,0.34455618262290955,0.6683066487312317,2.0
1.0,0.0,0.6015088558197021,0.30929046869277954,3.0
1.0,0.0,0.5742701888084412,0.4283486306667328,2.0
0.0,0.0,0.36920371651649475,0.6633970141410828,1.0
0.0,1.0,0.11866512149572372,0.9149094820022583,3.0
1.0,1.0,0.5765272974967957,0.9269265532493591,0.0
1.0,1.0,0.590527355670929,0.6879469752311707,1.0
1.0,1.0,0.7590547204017639,1.0801814794540405,0.0
1.0,1.0,0.34455618262290955,0.6683066487312317,3.0
1.0,1.0,0.7642552852630615,0.45063838362693787,2.0
1.0,1.0,0.3448839783668518,0.9101951718330383,0.0
1.0,1.0,0.11514320224523544,0.9110128879547119,2.0
1.0,1.0,0.366804301738739,0.9088414907455444,0.0
1.0,1.0,0.599378764629364,1.0888200998306274,1.0
1.0,1.0,0.11983107775449753,1.076727032661438,0.0
1.0,1.0,0.5799522995948792,0.911815881729126,2.0
1.0,1.0,0.6056784987449646,0.9084344506263733,4.0
0.0,1.0,-0.049445755779743195,0.6184384822845459,0.0
0.0,1.0,0.13052120804786682,0.9081846475601196,0.0
0.0,1.0,0.3652957081794739,0.9104676842689514,2.0
0.0,0.0,0.1366916298866272,0.661740243434906,2.0
0.0,0.0,0.36920371651649475,0.6633970141410828,1.0
1.0,0.0,0.3487088978290558,0.6720635890960693,2.0
0.0,0.0,0.366804301738739,0.9088414907455444,2.0
0.0,0.0,0.1366916298866272,0.661740243434906,0.0
0.0,0.0,0.13052120804786682,0.9081846475601196,1.0
0.0,1.0,0.11983107775449753,1.076727032661438,1.0
1.0,1.0,0.5883999466896057,0.6705183982849121,0.0
1.0,1.0,0.34455618262290955,0.6683066487312317,2.0
1.0,1.0,0.1366916298866272,0.661740243434906,3.0
1.0,1.0,0.3318132162094116,0.9126824140548706,0.0
1.0,0.0,0.34560662508010864,0.4344349205493927,0.0
1.0,0.0,0.5755351781845093,0.31062188744544983,3.0
1.0,0.0,0.5806369185447693,0.6827751994132996,2.0
1.0,0.0,0.5874854326248169,0.4324844181537628,3.0
0.0,0.0,0.11592128127813339,0.68222576379776,0.0
1.0,0.0,-0.005328970029950142,0.6745582222938538,0.0
1.0,1.0,0.590527355670929,0.6879469752311707,4.0
1.0,0.0,0.5548226833343506,0.2173316329717636,2.0
1.0,0.0,0.33989590406417847,0.30938634276390076,0.0
